Status,Date,Platform,Curator,Title,URL
FALSE,2017-12-28,Traxsource,Angelos,DJ ANGELO TRAXSOURCE 2017 TOP 20,https://www.traxsource.com/title/912577/dj-angelo-traxsource-2017-top-20
FALSE,2017-12-27,Beatport,Upercent,Moments Chart Upercent,https://www.beatport.com/chart/moments-chart/484764
FALSE,2017-12-20,Beatport,Jonas Rathsman,Winter 2017 Selection Jonas Rathsman,https://www.beatport.com/chart/winter-2017-selection/483642
FALSE,2017-12-20,Beatport,Truncate,WRKTRX Truncate,https://www.beatport.com/chart/wrktrx/483722
FALSE,2017-12-19,Beatport,Nina Kraviz,NINA KRAVIZ ESSENTIAL MIX Beatport,https://www.beatport.com/chart/nina-kraviz-essential-mix/483492
FALSE,2017-12-19,Beatport,Rampa,You Are Safe Rampa,https://www.beatport.com/chart/you-are-safe/483575
FALSE,2017-12-13,Beatport,DJ Pierre,DJ PIERRE - Wildpitch The Story DJ Pierre,https://www.beatport.com/chart/dj-pierre-wildpitch-the-story/482533
FALSE,2017-12-04,Beatport,Fideles,2017 Best Tracks Fideles,https://www.beatport.com/chart/2017-best-tracks/480377
FALSE,2017-11-30,Beatport,Los Suruba,"Los Suruba ""Feeling High chart"" Los Suruba",https://www.beatport.com/chart/los-suruba-feeling-high-chart/479759
FALSE,2017-11-28,Beatport,Ninetoes,"Ninetoes ""Deli Kadir"" Ulen Charts Ninetoes",https://www.beatport.com/chart/ninetoes-deli-kadir-ulen-charts/479413
FALSE,2017-11-28,Traxsource,Andre Hommen,André Hommen - Kissing Your Eyes Chart,https://www.traxsource.com/title/902509/andre-hommen-kissing-your-eyes-chart
FALSE,2017-11-27,Beatport,Jimpster,Jimpster Chart for December Jimpster,https://www.beatport.com/chart/jimpster-chart-for-december/479168
FALSE,2017-11-25,Beatport,Emanuel Satie,Emanuel Satie - One Love Chart Emanuel Satie,https://www.beatport.com/chart/emanuel-satie-one-love-chart/478918
FALSE,2017-11-24,Beatport,Joris Voorn,Dark Science Chart Joris Voorn,https://www.beatport.com/chart/dark-science-chart/478757
FALSE,2017-11-24,Traxsource,Booka Shade,'Aftermath / Limelight' Chart,https://www.traxsource.com/title/900811/aftermath-limelight-chart
FALSE,2017-11-22,Beatport,Adam Port,Adam Port's You Are Safe Charts Adam Port,https://www.beatport.com/chart/adam-ports-you-are-safe-charts/478506
FALSE,2017-11-21,Beatport,Truncate,November 2017 Selections Truncate,https://www.beatport.com/chart/november-2017-selections/478289
FALSE,2017-11-19,Beatport,AFFKT,Vertigo AFFKT,https://www.beatport.com/chart/vertigo/477948
FALSE,2017-11-13,Beatport,Upercent,Tretze EP Chart Upercent,https://www.beatport.com/chart/tretze-ep-chart/476862
FALSE,2017-11-09,Beatport,Jimpster,Jimpster Chart for November 2017 Jimpster,https://www.beatport.com/chart/jimpster-chart-for-november-2017/476344
FALSE,2017-11-08,Beatport,Booka Shade,Booka Shade Aftermath Chart Booka Shade,https://www.beatport.com/chart/booka-shade-aftermath-chart/476137
FALSE,2017-11-08,Beatport,Upercent,Snatch! Label of The Month Chart Upercent,https://www.beatport.com/chart/snatch-label-of-the-month-chart/476223
FALSE,2017-11-06,Traxsource,Aaaron,Last Day on Earth Charts,https://www.traxsource.com/title/892028/last-day-on-earth-charts
FALSE,2017-11-03,Beatport,Super Flu,Super Flu's Skorr Chart CIOZ,https://www.beatport.com/chart/super-flus-skorr-chart/475281
FALSE,2017-11-01,Traxsource,Hyenah,Hyenah - The Ritual Charts on Traxsource,https://www.traxsource.com/title/897689/the-ritual-charts
FALSE,2017-10-31,Beatport,AFFKT,De Orde Van de Nacht AFFKT,https://www.beatport.com/chart/de-orde-van-de-nacht/474643
FALSE,2017-10-30,Traxsource,Tiefschwarz,North / South,https://www.traxsource.com/title/888577/north-south
FALSE,2017-10-26,Beatport,Tiefschwarz,tiefschwarz north / south charts oct 17 tiefschwarz north / south charts oct 17 Tiefschwarz,https://www.beatport.com/chart/tiefschwarz-north-south-charts-oct-17/473899
FALSE,2017-10-26,Beatport,Upercent,Upercent - Snatch! 100th Chart Upercent,https://www.beatport.com/chart/upercent-snatch-100th-chart/473951
FALSE,2017-10-25,Beatport,Ninetoes,"Ninetoes' ""Put the Cherry on top"" Charts Ninetoes' ""Put the Cherry on top"" Charts Ninetoes",https://www.beatport.com/chart/ninetoes-put-the-cherry-on-top-charts/473791
FALSE,2017-10-24,Beatport,Edu Imbernon,Edu Imbernon Lucent Chart Edu Imbernon,https://www.beatport.com/chart/edu-imbernon-lucent-chart/473520
FALSE,2017-10-24,Beatport,Fideles,Impressum Chart Fideles,https://www.beatport.com/chart/impressum-chart/473673
FALSE,2017-10-24,Traxsource,Bontan,Bontan's You Dont Know Chart,https://www.traxsource.com/title/886999/bontans-you-dont-know-chart
FALSE,2017-10-23,Beatport,Helmut Dubnitzky,Helmut Dubnitzky - Autumn Charts 2017 Helmut Dubnitzky - Autumn Charts 2017 Helmut Dubnitzky,https://www.beatport.com/chart/helmut-dubnitzky-autumn-charts-2017/473455
FALSE,2017-10-23,Beatport,Helmut Dubnitzky,Autumn Charts Helmut Dubnitzky,https://www.beatport.com/chart/autumn-charts/473447
FALSE,2017-10-13,Beatport,Bontan,Bontan's Vanity Chart Bontan,https://www.beatport.com/chart/bontans-vanity-chart/471809
FALSE,2017-10-12,Beatport,Jimpster,Jimpster Chart for October 2017 Jimpster,https://www.beatport.com/chart/jimpster-chart-for-october-2017/471626
FALSE,2017-10-10,Beatport,Re.you,Work It Now by Re.You Re.you,https://www.beatport.com/chart/work-it-now-by-reyou/471217
FALSE,2017-10-10,Beatport,Truncate,ADE 2017 Truncate,https://www.beatport.com/chart/ade-2017/471358
FALSE,2017-10-01,Traxsource,Enoo Napa,Enoo Napa - Uyankenteza Chart on Traxsource,https://www.traxsource.com/title/880623/uyankenteza-chart
FALSE,2017-09-23,Beatport,Jimpster,Jimpster Chart for September '17 Jimpster,https://www.beatport.com/chart/jimpster-chart-for-september-17/468334
FALSE,2017-09-20,Beatport,Richy Ahmed,Richy Ahmed Hot Creations Chart Richy Ahmed,https://www.beatport.com/chart/richy-ahmed-hot-creations-chart/467829
FALSE,2017-09-17,Beatport,Rampa,gemischtes doppel Rampa,https://www.beatport.com/chart/gemischtes-doppel/467237
FALSE,2017-09-14,Beatport,Jonas Rathsman,Autumn 2017 Selection Jonas Rathsman,https://www.beatport.com/chart/autumn-2017-selection/466856
FALSE,2017-09-07,Beatport,Upercent,Caos Chart Upercent,https://www.beatport.com/chart/caos-chart/465693
FALSE,2017-09-06,Beatport,Bontan,BEST OF HOT CREATIONS Bontan,https://www.beatport.com/chart/best-of-hot-creations/465539
FALSE,2017-09-06,Beatport,Re.you,Younion 003 by Re.You Re.you,https://www.beatport.com/chart/younion-003-by-reyou/465618
FALSE,2017-09-04,Beatport,Bontan,You Don't Know Bontan,https://www.beatport.com/chart/you-dont-know/465138
FALSE,2017-09-01,Beatport,Florian Kruse,Florian Kruse's 'Homeless Hearts' September Florian Kruse's 'Homeless Hearts' September Florian Kruse,https://www.beatport.com/chart/florian-kruses-homeless-hearts-september/464591
FALSE,2017-09-01,Beatport,Andhim,"andhim ""September charts"" Andhim",https://www.beatport.com/chart/andhim-september-charts/465480
FALSE,2017-08-30,Beatport,VONDA7,Cuckoo Summer VONDA7,https://www.beatport.com/chart/cuckoo-summer/464182
FALSE,2017-08-22,Beatport,Rampa,professional dj charts Rampa,https://www.beatport.com/chart/professional-dj-charts/462774
FALSE,2017-08-14,Beatport,Jonas Rathsman,Summer 2017 Selection Jonas Rathsman,https://www.beatport.com/chart/summer-2017-selection/461525
FALSE,2017-08-12,Traxsource,Angelos,DJ ANGELO TRAXSOURCE CHART AUGUST 2017,https://www.traxsource.com/title/849457/dj-angelo-traxsource-chart-august-2017
FALSE,2017-08-08,Beatport,AFFKT,Sunday Ghost AFFKT,https://www.beatport.com/chart/sunday-ghost/460536
FALSE,2017-08-08,Beatport,Kolombo,Kolombo August 2017 Chart Kolombo,https://www.beatport.com/chart/kolombo-august-2017-chart/460519
FALSE,2017-08-01,Beatport,Fideles,August Water Chart Fideles,https://www.beatport.com/chart/august-water-chart/459175
FALSE,2017-08-01,Traxsource,Florian Kruse,Florian Kruse - Florian Kruse's 'Keep Your Ear To TheGround Chart ...,https://www.traxsource.com/title/859319/florian-kruses-keep-your-ear-to-theground-chart
FALSE,2017-07-28,Beatport,Andhim,andhim August charts 2017 Andhim,https://www.beatport.com/chart/andhim-august-charts-2017/460776
FALSE,2017-07-26,Beatport,Los Suruba,"Los Suruba ""Nazca chart"" Los Suruba",https://www.beatport.com/chart/los-suruba-nazca-chart/458007
FALSE,2017-07-26,Beatport,Tiefschwarz,tiefschwarz midsummer-rain charts 17 tiefschwarz midsummer-rain charts 17 Tiefschwarz,https://www.beatport.com/chart/tiefschwarz-midsummerrain-charts-17/458004
FALSE,2017-07-13,Beatport,Bontan,Bontan's 'Feel It' Chart Bontan,https://www.beatport.com/chart/bontans-feel-it-chart/456302
FALSE,2017-07-13,Beatport,Re.you,You Are Who You Are by Re.You Re.you,https://www.beatport.com/chart/you-are-who-you-are-by-reyou/456312
FALSE,2017-07-12,Beatport,Kolombo,"Kolombo ""Just Like That"" Chart Kolombo",https://www.beatport.com/chart/kolombo-just-like-that-chart/456178
FALSE,2017-07-12,Traxsource,&ME,&ME 10 Tracks to Avalon,https://www.traxsource.com/title/834564/and-me-10-tracks-to-avalon
FALSE,2017-07-11,Beatport,DJ Tennis,Dj Kicks Chart DJ Tennis,https://www.beatport.com/chart/dj-kicks-chart/455982
FALSE,2017-07-10,Beatport,AFFKT,Despertar AFFKT,https://www.beatport.com/chart/despertar/455864
FALSE,2017-07-04,Beatport,Adam Port,Adam Port's Summer 2017 Charts Adam Port,https://www.beatport.com/chart/adam-ports-summer-2017-charts/455065
FALSE,2017-07-04,Beatport,Radio Slave,Radio Slave “Summer In Berlin” Chart Radio Slave “Summer In Berlin” Chart Radio Slave,https://www.beatport.com/chart/radio-slave-summer-in-berlin-chart/455167
FALSE,2017-07-03,Beatport,Upercent,Upercent July Chart 2017 Upercent,https://www.beatport.com/chart/upercent-july-chart-2017/454905
FALSE,2017-06-30,Beatport,Jonas Rathsman,X Series Vol. 1 Chart Jonas Rathsman,https://www.beatport.com/chart/x-series-vol-1-chart/454612
FALSE,2017-06-30,Traxsource,Andre Lodemann,Andre Lodemann 'Birth' Chart,https://www.traxsource.com/title/828022/andre-lodemann-birth-chart
FALSE,2017-06-27,Beatport,Fideles,July Chart Fideles,https://www.beatport.com/chart/july-chart/454156
FALSE,2017-06-22,Beatport,Upercent,Upercent's June 2017 Chart Upercent,https://www.beatport.com/chart/upercents-june-2017-chart/453582
FALSE,2017-06-21,Beatport,Fideles,Fideles - June 2017 Fideles,https://www.beatport.com/chart/fideles-june-2017/453453
FALSE,2017-06-21,Beatport,Helmut Dubnitzky,Helmut Dubnitzky - Brise @ Barcelona Charts Helmut Dubnitzky - Brise @ Barcelona Charts Helmut Dubnitzky,https://www.beatport.com/chart/helmut-dubnitzky-brise-barcelona-charts/453488
FALSE,2017-06-20,Beatport,DJ Pierre,DJ Pierre Sexy Aquarian House Music Chart DJ Pierre Sexy Aquarian House Music Chart DJ Pierre,https://www.beatport.com/chart/dj-pierre-sexy-aquarian-house-music-chart/453363
FALSE,2017-06-20,Beatport,Ninetoes,Ninetoes' Bonita Charts Ninetoes,https://www.beatport.com/chart/ninetoes-bonita-charts/453223
FALSE,2017-06-19,Beatport,Kolombo,Kolombo Summer 2017 Chart Kolombo,https://www.beatport.com/chart/kolombo-summer-2017-chart/453011
FALSE,2017-06-15,Beatport,Tiefschwarz,tiefschwarz charts june 17 Tiefschwarz,https://www.beatport.com/chart/tiefschwarz-charts-june-17/452604
FALSE,2017-06-14,Beatport,Andre Lodemann,Birth Andre Lodemann,https://www.beatport.com/chart/birth/452504
FALSE,2017-06-13,Beatport,Los Suruba,"Los Suruba ""Funk You chart"" Los Suruba",https://www.beatport.com/chart/los-suruba-funk-you-chart/452419
FALSE,2017-06-06,Beatport,AFFKT,Modus Operandi AFFKT,https://www.beatport.com/chart/modus-operandi/451374
FALSE,2017-06-06,Beatport,Sante,Summer kit by Sante Sansone Sante Sansone,https://www.beatport.com/chart/summer-kit-by-sante-sansone/451382
FALSE,2017-06-02,Beatport,Adam Port,ADAM PORT'S EUROPA CHARTS Adam Port,https://www.beatport.com/chart/adam-ports-europa-charts/450868
FALSE,2017-06-02,Beatport,Radio Slave,Radio Slave June Chart Radio Slave,https://www.beatport.com/chart/radio-slave-june-chart/450884
FALSE,2017-06-02,Beatport,Rampa,Hall Of Violence Rampa,https://www.beatport.com/chart/hall-of-violence/450924
FALSE,2017-05-31,Beatport,Terranova,Terranova Sebastian Deluca,https://www.beatport.com/chart/terranova/450647
FALSE,2017-05-30,Beatport,Nasser Baker,Nasser Baker's 'Just Like That' Chart Nasser Baker's 'Just Like That' Chart Nasser Baker,https://www.beatport.com/chart/nasser-bakers-just-like-that-chart/450377
FALSE,2017-05-27,Beatport,Terranova,Ian Metty's Terranova Chart for May 2017 Ian Metty,https://www.beatport.com/chart/ian-mettys-terranova-chart-for-may-2017/450073
FALSE,2017-05-26,Beatport,Emanuel Satie,Emanuel Satie - Summer Frenzy Charts Emanuel Satie - Summer Frenzy Charts Emanuel Satie,https://www.beatport.com/chart/emanuel-satie-summer-frenzy-charts/449934
FALSE,2017-05-22,Beatport,Joris Voorn,I Ran The Zoo Joris Voorn,https://www.beatport.com/chart/i-ran-the-zoo/449489
FALSE,2017-05-22,Beatport,Upercent,Upercent May '17 Chart Upercent,https://www.beatport.com/chart/upercent-may-17-chart/449427
FALSE,2017-05-19,Beatport,Ninetoes,"Ninetoes' ""Come Back"" Charts Ninetoes",https://www.beatport.com/chart/ninetoes-come-back-charts/449204
FALSE,2017-05-18,Beatport,DJ Pierre,DJ Pierre Axiom Chart DJ Pierre,https://www.beatport.com/chart/dj-pierre-axiom-chart/449095
FALSE,2017-05-15,Beatport,Betoko,Betoko Spring Goodies Betoko,https://www.beatport.com/chart/betoko-spring-goodies/448476
FALSE,2017-05-15,Beatport,Re.you,I have the feeling... by Re.You Re.you,https://www.beatport.com/chart/i-have-the-feeling-by-reyou/448523
FALSE,2017-05-15,Traxsource,Angelos,DJ ANGELO CRUISE TO THE BAHAMAS CHART MAY 2017,https://www.traxsource.com/title/805242/dj-angelo-cruise-to-the-bahamas-chart-may-2017
FALSE,2017-05-13,Beatport,Truncate,Droid takeover Truncate,https://www.beatport.com/chart/droid-takeover/448329
FALSE,2017-05-11,Beatport,Edu Imbernon,"Edu Imbernon ""Underworld"" Chart Edu Imbernon",https://www.beatport.com/chart/edu-imbernon-underworld-chart/448076
FALSE,2017-05-11,Beatport,VONDA7,Spring in the city VONDA7,https://www.beatport.com/chart/spring-in-the-city/448126
FALSE,2017-05-10,Beatport,Jonas Rathsman,JONAS RATHSMAN MAY 2017 TOP 10 JONAS RATHSMAN MAY 2017 TOP 10 Jonas Rathsman,https://www.beatport.com/chart/jonas-rathsman-may-2017-top-10/447936
FALSE,2017-05-04,Beatport,Jimpster,Jimpster Chart for May 2017 Jimpster,https://www.beatport.com/chart/jimpster-chart-for-may-2017/447181
FALSE,2017-05-03,Beatport,Atjazz,Atjazz Record Co. Debut Chart Ben Gomori,https://www.beatport.com/chart/atjazz-record-co-debut-chart/447017
FALSE,2017-05-01,Traxsource,Florian Kruse,Florian Kruse - Florian Kruse's 'Synchronizer' Chart on Traxsource,https://www.traxsource.com/title/798841/florian-kruses-synchronizer-chart
FALSE,2017-04-28,Beatport,AFFKT,Squared AFFKT,https://www.beatport.com/chart/squared/446391
FALSE,2017-04-26,Traxsource,David Mayer,David Mayer's April Bubbles on Traxsource,https://www.traxsource.com/title/795405/david-mayers-april-bubbles
FALSE,2017-04-25,Traxsource,Adam Port,Adam Port Ganesha Charts on Traxsource,https://www.traxsource.com/title/795128/adam-port-ganesha-charts
FALSE,2017-04-19,Beatport,Andre Lodemann,April 2017 Andre Lodemann,https://www.beatport.com/chart/april-2017/445226
FALSE,2017-04-18,Beatport,Adam Port,Adam Port's Ganesha Charts Adam Port,https://www.beatport.com/chart/adam-ports-ganesha-charts/444998
FALSE,2017-04-14,Beatport,Rampa,K Rampa,https://www.beatport.com/chart/k/444528
FALSE,2017-04-12,Beatport,Jonas Rathsman,Jonas Rathsman March 2017 Top 10 Jonas Rathsman,https://www.beatport.com/chart/jonas-rathsman-march-2017-top-10/444273
FALSE,2017-04-12,Traxsource,Andre Lodemann,Andre Lodemann April 2017,https://www.traxsource.com/title/788802/andre-lodemann-april-2017
FALSE,2017-04-05,Beatport,Ninetoes,Ninetoes' April Charts Ninetoes,https://www.beatport.com/chart/ninetoes-april-charts/443334
FALSE,2017-04-03,Beatport,Kolombo,Kolombo April 2017 Chart Kolombo,https://www.beatport.com/chart/kolombo-april-2017-chart/442902
FALSE,2017-04-01,Beatport,Andhim,"andhim ""April Charts"" Andhim",https://www.beatport.com/chart/andhim-april-charts/443877
FALSE,2017-03-31,Beatport,Los Suruba,"Los Suruba ""Red & Blue chart"" Los Suruba",https://www.beatport.com/chart/los-suruba-red-blue-chart/442618
FALSE,2017-03-30,Beatport,Kreature,Kreature - Access Chart Kreature,https://www.beatport.com/chart/kreature-access-chart/442423
FALSE,2017-03-28,Beatport,AFFKT,Apocalipsideways AFFKT,https://www.beatport.com/chart/apocalipsideways/442126
FALSE,2017-03-27,Beatport,Betoko,Betoko Siriusness Chart Betoko,https://www.beatport.com/chart/betoko-siriusness-chart/441957
FALSE,2017-03-23,Beatport,Bontan,It Reminds Me of the First Time Bontan,https://www.beatport.com/chart/it-reminds-me-of-the-first-time/441402
FALSE,2017-03-18,Beatport,Emanuel Satie,Emanuel Satie - Voodoo Charts Emanuel Satie,https://www.beatport.com/chart/emanuel-satie-voodoo-charts/440665
FALSE,2017-03-17,Beatport,Joris Voorn,Spectrum at MMW 2017 Joris Voorn,https://www.beatport.com/chart/spectrum-at-mmw-2017/440485
FALSE,2017-03-13,Beatport,Upercent,Quimera Chart Upercent,https://www.beatport.com/chart/quimera-chart/439853
FALSE,2017-03-08,Beatport,Re.you,Karma Chart by Re.You Re.you,https://www.beatport.com/chart/karma-chart-by-reyou/439312
FALSE,2017-03-08,Beatport,VONDA7,The Future is Female VONDA7,https://www.beatport.com/chart/the-future-is-female/439307
FALSE,2017-03-06,Beatport,AFFKT,Sunset AFFKT,https://www.beatport.com/chart/sunset/438929
FALSE,2017-03-01,Beatport,Bontan,Bontans 'Call You Back' Chart Bontan,https://www.beatport.com/chart/bontans-call-you-back-chart/438174
FALSE,2017-03-01,Traxsource,Angelos,DJ ANGELO TRAXSOURCE CHART MARCH 2017,https://www.traxsource.com/title/767825/dj-angelo-traxsource-chart-march-2017
FALSE,2017-03-01,Beatport,Andhim,"andhim ""March chart"" Andhim",https://www.beatport.com/chart/andhim-march-chart/439320
FALSE,2017-02-28,Beatport,Los Suruba,"Los Suruba ""March Jams"" Los Suruba",https://www.beatport.com/chart/los-suruba-march-jams/438065
FALSE,2017-02-28,Beatport,Radio Slave,Radio Slave Beatport Chart Radio Slave,https://www.beatport.com/chart/radio-slave-beatport-chart/438003
FALSE,2017-02-27,Beatport,Ninetoes,Ninetoes' WHADDUP KID Charts Ninetoes,https://www.beatport.com/chart/ninetoes-whaddup-kid-charts/437729
FALSE,2017-02-23,Beatport,Andre Lodemann,February 2017 Andre Lodemann,https://www.beatport.com/chart/february-2017/437252
FALSE,2017-02-23,Traxsource,Andre Lodemann,Andre Lodemann February 2017,https://www.traxsource.com/title/765583/andre-lodemann-february-2017
FALSE,2017-02-14,Beatport,Tiefschwarz,tiefschwarz is calling home feb 17 Tiefschwarz,https://www.beatport.com/chart/tiefschwarz-is-calling-home-feb-17/436127
FALSE,2017-02-07,Traxsource,&ME,Transcendence Tracks,https://www.traxsource.com/title/757274/transcendence-tracks
FALSE,2017-02-03,Beatport,Jimpster,Jimpster Chart for February 2017 Jimpster,https://www.beatport.com/chart/jimpster-chart-for-february-2017/434782
FALSE,2017-02-02,Beatport,Ninetoes,Ninetoes' February Charts Ninetoes,https://www.beatport.com/chart/ninetoes-february-charts/434676
FALSE,2017-02-01,Beatport,Emanuel Satie,Emanuel Satie - All The Time Charts Emanuel Satie - All The Time Charts Emanuel Satie,https://www.beatport.com/chart/emanuel-satie-all-the-time-charts/434510
FALSE,2017-02-01,Traxsource,Adam Port,Adam Port Changes Charts,https://www.traxsource.com/title/754172/adam-port-changes-charts
FALSE,2017-01-31,Beatport,Adam Port,Adam Port's Changes Charts Adam Port,https://www.beatport.com/chart/adam-ports-changes-charts/434243
FALSE,2017-01-27,Beatport,Rampa,The Touchdown 2017 Rampa,https://www.beatport.com/chart/the-touchdown-2017/433665
FALSE,2017-01-23,Beatport,Los Suruba,"Los Suruba ""Winter chart"" Los Suruba",https://www.beatport.com/chart/los-suruba-winter-chart/433208
FALSE,2017-01-22,Beatport,Bontan,Bontans 'C'est Moi' Chart Bontan,https://www.beatport.com/chart/bontans-cest-moi-chart/433015
FALSE,2017-01-17,Beatport,VONDA7,Decompressing VONDA7,https://www.beatport.com/chart/decompressing/432395
FALSE,2017-01-14,Traxsource,Adam Port,Adam Port Free Wifi Charts,https://www.traxsource.com/title/744364/adam-port-free-wifi-charts
FALSE,2017-01-13,Beatport,Adam Port,Adam Port's Free Wifi Charts Adam Port,https://www.beatport.com/chart/adam-ports-free-wifi-charts/432059
FALSE,2017-01-12,Beatport,Kolombo,"Kolombo ""Make It Look Good"" Chart Kolombo ""Make It Look Good"" Chart Kolombo",https://www.beatport.com/chart/kolombo-make-it-look-good-chart/431857
FALSE,2017-01-01,Traxsource,Stereo MC's,Stereo MC's - Stereo Mc's Changes Chart on Traxsource,https://www.traxsource.com/title/751673/stereo-mcs-changes-chart
FALSE,2016-12-22,Beatport,Re.you,Re.You in 2016 Re.you,https://www.beatport.com/chart/reyou-in-2016/429337
FALSE,2016-12-21,Beatport,Ninetoes,"Ninetoes' ""my 2016 on beatport"" Charts Ninetoes' ""my 2016 on beatport"" Charts Ninetoes",https://www.beatport.com/chart/ninetoes-my-2016-on-beatport-charts/429263
FALSE,2016-12-19,Beatport,Los Suruba,"Los Suruba ""Xmas chart"" Los Suruba",https://www.beatport.com/chart/los-suruba-xmas-chart/428876
FALSE,2016-12-17,Beatport,Fideles,Vitamins Chart Fideles,https://www.beatport.com/chart/vitamins-chart/428649
FALSE,2016-12-14,Beatport,DJ Pierre,DJ Pierre's ACiD 88 Chart DJ Pierre,https://www.beatport.com/chart/dj-pierres-acid-88-chart/428286
FALSE,2016-12-14,Beatport,Helmut Dubnitzky,Helmut Dubnitzky - Starter 2018 Helmut Dubnitzky,https://www.beatport.com/chart/helmut-dubnitzky-starter-2018/428252
FALSE,2016-12-14,Beatport,Helmut Dubnitzky,Helmut Dubnitzky - December Top 10 Helmut Dubnitzky - December Top 10 Helmut Dubnitzky,https://www.beatport.com/chart/helmut-dubnitzky-december-top-10/428253
FALSE,2016-12-13,Beatport,Upercent,Upercent Sombres Chart Upercent,https://www.beatport.com/chart/upercent-sombres-chart/428081
FALSE,2016-12-12,Beatport,AFFKT,Sombres AFFKT,https://www.beatport.com/chart/sombres/427852
FALSE,2016-12-12,Beatport,VONDA7,Winter collection VONDA7,https://www.beatport.com/chart/winter-collection/427876
FALSE,2016-12-01,Beatport,Andhim,"andhim ""December charts"" Andhim",https://www.beatport.com/chart/andhim-december-charts/426636
FALSE,2016-11-30,Traxsource,Angelos,DJ ANGELO TRAXSOURCE CHART DECEMBER 2016,https://www.traxsource.com/title/725949/dj-angelo-traxsource-chart-december-2016
FALSE,2016-11-28,Beatport,Kolombo,Kolombo December 2016 Chart Kolombo,https://www.beatport.com/chart/kolombo-december-2016-chart/425719
FALSE,2016-11-25,Beatport,Agoria,Agoria Sapiens Chart Agoria,https://www.beatport.com/chart/agoria-sapiens-chart/425530
FALSE,2016-11-23,Beatport,VONDA7,Journey VONDA7,https://www.beatport.com/chart/journey/425291
FALSE,2016-11-22,Beatport,Andre Lodemann,November 2016 Andre Lodemann,https://www.beatport.com/chart/november-2016/425132
FALSE,2016-11-22,Beatport,Los Suruba,"Los Suruba ""Playa chart"" Los Suruba",https://www.beatport.com/chart/los-suruba-playa-chart/425078
FALSE,2016-11-15,Beatport,Betoko,Betoko Crazy Jack Chart Betoko,https://www.beatport.com/chart/betoko-crazy-jack-chart/424090
FALSE,2016-11-14,Beatport,AFFKT,Life after SOATS AFFKT,https://www.beatport.com/chart/life-after-soats/423967
FALSE,2016-11-10,Traxsource,Adam Port,Adam Port XXX Charts on Traxsource,https://www.traxsource.com/title/715363/adam-port-xxx-charts
FALSE,2016-11-08,Traxsource,Emanuel Satie,Emanuel Satie - Hotter Than November Charts on Traxsource,https://www.traxsource.com/title/714585/emanuel-satie-hotter-than-november-charts
FALSE,2016-11-07,Traxsource,Toto Chiavetta,Toto Chiavetta Silence Has Come Chart,https://www.traxsource.com/title/713416/toto-chiavetta-silence-has-come-chart
FALSE,2016-11-04,Beatport,VONDA7,Herbst Chart VONDA7,https://www.beatport.com/chart/herbst-chart/422777
FALSE,2016-11-01,Traxsource,Andre Lodemann,Andre Lodemann November 2016 on Traxsource,https://www.traxsource.com/title/722361/andre-lodemann-november-2016
FALSE,2016-11-01,Traxsource,Terranova,Francesco Terranova november chart on Traxsource,https://www.traxsource.com/title/723435/francesco-terranova-november-chart
FALSE,2016-10-31,Beatport,Ninetoes,"Ninetoes' ""All Night Long"" Charts Ninetoes",https://www.beatport.com/chart/ninetoes-all-night-long-charts/422179
FALSE,2016-10-27,Beatport,Re.you,Substitute by Re.You Re.you,https://www.beatport.com/chart/substitute-by-reyou/421632
FALSE,2016-10-27,Traxsource,AFFKT,AFFKT - Son Of A Thousand Sounds Chart,https://www.traxsource.com/title/708371/affkt-son-of-a-thousand-sounds-chart
FALSE,2016-10-21,Beatport,Radio Slave,Artist Of The Week Radio Slave Radio Slave,https://www.beatport.com/chart/artist-of-the-week-radio-slave/420796
FALSE,2016-10-20,Traxsource,Ninetoes,"Ninetoes' ""Doo Doo / Diana"" Charts - Traxsource",https://www.traxsource.com/title/704537/ninetoes-doo-doo-diana-charts
FALSE,2016-10-17,Beatport,Bontan,Bontan's ADE Picks Bontan,https://www.beatport.com/chart/bontans-ade-picks/420144
FALSE,2016-10-17,Beatport,Ninetoes,"Ninetoes' ""Doo / Diana"" Charts Ninetoes",https://www.beatport.com/chart/ninetoes-doo-diana-charts/420133
FALSE,2016-10-15,Beatport,Solomun,Detox Charts Solomun,https://www.beatport.com/chart/detox-charts/419992
FALSE,2016-10-14,Beatport,Jimpster,Jimpster favourites for October 2016 Jimpster favourites for October 2016 Jimpster,https://www.beatport.com/chart/jimpster-favourites-for-october-2016/419808
FALSE,2016-10-13,Beatport,Upercent,"Upercent's ""Pedres"" Chart Upercent",https://www.beatport.com/chart/upercents-pedres-chart/419652
FALSE,2016-10-12,Beatport,Jonas Rathsman,Jonas Rathsman September 2016 Top 10 Jonas Rathsman September 2016 Top 10 Jonas Rathsman,https://www.beatport.com/chart/jonas-rathsman-september-2016-top-10/419523
FALSE,2016-10-10,Beatport,VONDA7,Lost & Found in Barcelona VONDA7,https://www.beatport.com/chart/lost-found-in-barcelona/419181
FALSE,2016-10-07,Beatport,Emanuel Satie,Emanuel Satie - ADE 2016 Charts Emanuel Satie,https://www.beatport.com/chart/emanuel-satie-ade-2016-charts/418880
FALSE,2016-10-06,Beatport,Edu Imbernon,Edu Imbernon - Summer is over chart Edu Imbernon - Summer is over chart Edu Imbernon,https://www.beatport.com/chart/edu-imbernon-summer-is-over-chart/418619
